raceID,year,EventName,Location,AirTemp,Humidity,Pressure,Rainfall,TrackTemp,WindDirection,WindSpeed,Time
1,2020,,,28.684166666666663,33.8325,938.7708333333334,0.0,52.025,97.025,1.8875,0 days 01:04:38.184825
2,2020,,,20.8225,34.005,945.91,0.0166666666666666,39.919999999999995,106.50833333333334,2.228333333333333,0 days 00:59:52.306366666
3,2020,,,20.74179104477612,77.19253731343284,986.3149253731344,0.0149253731343283,27.129850746268666,105.61194029850746,1.5597014925373132,0 days 01:06:35.768365671
4,2020,,,21.29140625,44.16796874999999,998.40859375,0.0,40.6328125,217.0703125,3.1140625,0 days 01:03:53.647265625
5,2020,,,25.287068965517243,58.55603448275862,1000.9508620689656,0.0,43.227586206896554,71.93103448275862,2.236206896551724,0 days 00:58:00.193698275
6,2020,,,29.7968992248062,56.38449612403101,997.7038759689924,0.0,47.55581395348836,167.93023255813952,1.5449612403100776,0 days 01:04:52.040883720
7,2020,,,18.568595041322315,54.85289256198346,962.4297520661156,0.0,29.82396694214876,251.0082644628099,1.465289256198347,0 days 01:00:19.027842975
8,2020,,,28.090909090909093,40.12447552447553,990.7804195804194,0.0,41.201398601398594,180.78321678321677,1.520979020979021,0 days 01:11:33.520888111
9,2020,,,30.16988636363636,39.94431818181818,993.6153409090912,0.0,43.10227272727273,126.26136363636364,2.3647727272727277,0 days 01:28:24.671465909
10,2020,,,28.806060606060612,51.362878787878785,1012.878787878788,0.0,40.34242424242424,229.58333333333337,1.428787878787879,0 days 01:06:11.266000
11,2020,,,9.499999999999998,59.40408163265305,947.3591836734694,0.0204081632653061,16.360204081632652,89.92857142857143,1.6173469387755104,0 days 00:48:57.488173469
12,2020,,,20.50546875,67.528125,1007.340625,0.0,25.715625,133.4921875,4.040625,0 days 01:03:32.570632812
13,2020,,,18.0304,71.1368,1017.892,0.0,23.2608,89.896,1.3416,0 days 01:02:32.938872
14,2020,,,13.09568345323741,80.1611510791367,1008.496402877698,0.0431654676258992,15.205755395683456,215.14388489208633,1.0661870503597122,0 days 01:09:45.265604316
15,2020,,,25.09907407407407,67.84722222222223,1015.897222222222,0.0,27.548148148148147,256.0925925925926,0.8430555555555557,0 days 01:48:08.827773148
16,2020,,,20.947244094488195,58.169291338582674,1015.9417322834648,0.0,23.469291338582668,122.75590551181102,1.948031496062992,0 days 01:03:25.834062992
17,2020,,,23.12148148148148,55.44666666666667,1015.8474074074076,0.0,27.98,258.24444444444447,2.504444444444444,0 days 01:07:26.646866666
1,2021,Bahrain,Sakhir,20.53834586466165,54.517293233082704,1014.9105263157896,0.0,27.627819548872186,63.88721804511278,0.8872180451127819,
2,2021,Emilia Romagna,Imola,10.62111801242236,69.4888198757764,1011.2527950310558,0.4099378881987577,16.827329192546582,163.0310559006211,0.4788819875776397,
3,2021,Portuguese,Portimão,19.392537313432832,39.403731343283575,1004.8134328358208,0.0,38.950746268656715,140.17164179104478,0.8373134328358208,
4,2021,Spanish,Barcelona,22.203076923076924,57.55307692307692,993.5746153846156,0.0,32.9223076923077,74.56923076923077,0.4576923076923077,
5,2021,Monaco,Monte Carlo,20.760740740740744,61.42444444444444,1015.5711111111108,0.0,37.59555555555555,202.0814814814815,0.3162962962962963,
6,2021,Azerbaijan,Baku,24.17093023255814,55.80523255813954,1014.7308139534885,0.0,38.31453488372093,180.1860465116279,0.2837209302325581,
7,2021,French,Le Castellet,25.314399999999996,58.6304,960.6376,0.0,35.22879999999999,119.464,1.1656,
8,2021,Styrian,Spielberg,26.692372881355933,33.246610169491525,938.4771186440676,0.0,52.35254237288136,138.05084745762713,0.3677966101694914,
9,2021,Austrian,Spielberg,20.96602564102564,49.73076923076923,934.7211538461538,0.0384615384615384,33.18397435897436,132.56410256410257,0.348076923076923,
10,2021,British,Silverstone,29.4,37.202173913043474,1007.246195652174,0.0,50.93152173913043,172.6086956521739,0.3179347826086957,
11,2021,Hungarian,Budapest,27.226701570680625,68.61570680628273,977.6308900523562,0.3036649214659686,37.822513089005234,104.5916230366492,0.5675392670157068,
12,2021,Belgian,Spa-Francorchamps,13.012413793103448,96.43586206896552,970.2217241379312,0.8413793103448276,15.258620689655173,295.1413793103448,0.5113793103448276,
13,2021,Dutch,Zandvoort,21.504430379746836,54.10822784810126,1021.5056962025316,0.0,36.10569620253165,95.9367088607595,0.4424050632911392,
14,2021,Italian,Monza,28.885234899328864,33.275838926174494,994.4879194630872,0.0,43.52751677852349,188.64429530201343,0.3429530201342281,
15,2021,Russian,Sochi,19.13860759493671,61.947468354430384,1023.131012658228,0.1012658227848101,21.75696202531645,142.9367088607595,0.2905063291139241,
16,2021,Turkish,Istanbul,15.82547770700637,93.5248407643312,1006.4101910828024,0.0,18.18089171974522,111.12101910828024,0.486624203821656,
17,2021,United States,Austin,28.148447204968942,61.192546583850934,992.1298136645962,0.0,37.47080745341616,106.71428571428572,0.8540372670807453,
18,2021,Mexico City,Mexico City,21.206707317073167,31.2109756097561,784.2134146341463,0.0,47.579268292682926,190.22560975609755,0.3664634146341464,
19,2021,São Paulo,São Paulo,23.1373417721519,60.10126582278481,926.9303797468356,0.0,51.56139240506329,175.36708860759492,0.3917721518987342,
20,2021,Qatar,Lusail,26.41513157894737,75.54013157894737,1012.3072368421052,0.0197368421052631,30.60328947368421,114.90789473684212,0.4230263157894736,
21,2021,Saudi Arabian,Jeddah,28.816062176165804,76.20310880829015,1013.7974093264248,0.0,31.68497409326425,132.67875647668393,0.2715025906735751,
22,2021,Abu Dhabi,Yas Island,24.519108280254777,59.05477707006369,1017.710828025478,0.0,28.4656050955414,289.1910828025478,0.4146496815286624,
1,2022,,,23.617791411042944,29.49079754601227,1010.385889570552,0.0,28.61042944785276,124.42944785276072,0.3049079754601227,0 days 01:22:03.501202453
2,2022,,,25.42039473684211,59.66447368421053,1012.7776315789474,0.0,28.40921052631579,304.50657894736844,2.359210526315789,0 days 01:16:31.433098684
3,2022,,,26.69743589743589,43.65384615384615,1014.2461538461536,0.0,37.40833333333334,272.8397435897436,1.8128205128205128,0 days 01:17:57.908685897
4,2022,,,12.899367088607592,83.17088607594937,1001.0386075949366,0.0,17.41898734177215,87.80379746835443,1.482278481012658,0 days 01:19:04.628917721
5,2022,,,30.617283950617285,58.858024691358025,1009.3049382716048,0.0555555555555555,42.81975308641975,174.38888888888889,2.2672839506172835,0 days 01:21:01.049635802
6,2022,,,36.56585365853658,7.109756097560975,996.0158536585366,0.0,48.957317073170735,176.82926829268294,3.488414634146341,0 days 01:21:43.212158536
7,2022,,,22.27469387755102,75.66530612244898,1002.9922448979592,0.436734693877551,31.038367346938777,206.38367346938776,0.9902040816326528,0 days 02:02:04.136706122
8,2022,,,25.43540372670808,59.49068322981366,1009.9012422360248,0.0,47.14968944099379,266.2919254658385,1.529192546583851,0 days 01:20:46.028664596
9,2022,,,20.762962962962963,28.925925925925927,1012.4012345679012,0.0,41.261111111111106,141.24074074074073,3.552469135802469,0 days 01:21:19.442277777
10,2022,,,18.25320197044335,59.748768472906406,1002.3581280788176,0.0443349753694581,30.026108374384233,160.49261083743843,1.4561576354679802,0 days 01:41:50.191241379
11,2022,,,20.25592105263158,35.13815789473684,939.7125,0.0,30.74671052631579,165.43421052631578,1.2552631578947369,0 days 01:15:42.853973684
12,2022,,,30.164843750000003,47.734375,967.9078125,0.0,54.46171875,118.1484375,1.9460937499999995,0 days 01:12:18.439054687
13,2022,,,18.559880239520957,69.31736526946108,985.5814371257484,0.2754491017964072,26.720958083832333,285.23353293413174,4.0341317365269465,0 days 01:23:05.695485029
14,2022,,,21.78717948717949,40.51923076923077,971.0519230769228,0.0,36.08397435897436,257.1474358974359,1.5192307692307692,0 days 01:17:57.653762820
15,2022,,,22.73006134969325,75.38036809815951,1017.10981595092,0.0,33.44601226993865,138.34969325153375,1.061963190184049,0 days 01:21:27.280742331
16,2022,,,27.73469387755102,33.14965986394558,993.3401360544218,0.0,43.13877551020408,177.69387755102042,1.3612244897959185,0 days 01:13:35.473170068
17,2022,,,26.23254901960784,87.44705882352942,1008.1439215686274,0.1803921568627451,28.973333333333333,108.93333333333334,0.9298039215686276,0 days 02:07:18.643772549
18,2022,,,16.717647058823534,86.21176470588236,1015.7062745098038,0.9803921568627452,19.930588235294113,269.38039215686274,2.04078431372549,0 days 02:07:45.817513725
19,2022,,,29.28529411764706,49.62352941176471,991.1994117647056,0.0,35.523529411764706,107.73529411764706,5.487058823529411,0 days 01:24:59.824935294
20,2022,,,24.312727272727273,34.442424242424245,780.4072727272726,0.0,41.689090909090915,197.79393939393935,1.336969696969697,0 days 01:22:09.192133333
21,2022,,,23.010778443113775,76.07784431137725,922.160479041916,0.0,46.04910179640718,161.4431137724551,1.444311377245509,0 days 01:23:51.283658682
22,2022,,,28.575483870967748,61.68387096774194,1013.5206451612902,0.0,34.310322580645156,290.7935483870968,2.608387096774193,0 days 01:17:22.908890322
1,2023,,,27.43167701863354,21.496894409937887,1016.8639751552794,0.0,31.01180124223602,177.1304347826087,0.6832298136645961,0 days 01:20:45.769863354
2,2023,,,26.09189189189189,57.79054054054054,1010.9297297297296,0.0,31.79256756756757,271.1621621621622,1.772297297297297,0 days 01:14:30.121763513
3,2023,,,17.449549549549552,54.15765765765766,1018.3666666666666,0.0,30.13963963963964,138.07207207207207,1.1270270270270266,0 days 01:51:06.001608108
4,2023,,,24.860625,49.225,1008.64625,0.0,41.209999999999994,125.6875,1.083125,0 days 01:19:40.374481250
5,2023,,,27.11741935483871,59.42580645161291,1018.3787096774192,0.0,36.689032258064515,135.54193548387096,3.970322580645162,0 days 01:17:24.080645161
6,2023,,,25.06590909090909,45.86363636363637,1013.3596590909092,0.1477272727272727,39.25568181818182,143.01136363636363,1.005681818181818,0 days 01:28:12.780528409
7,2023,,,22.674025974025977,63.077922077922075,1001.0909090909092,0.0,33.838961038961045,132.64285714285714,1.8694805194805193,0 days 01:16:57.755922077
8,2023,,,18.53024691358025,63.901234567901234,1011.5524691358024,0.0,30.59320987654321,314.1296296296296,1.941975308641975,0 days 01:21:29.831111111
9,2023,,,22.398039215686275,52.04575163398693,934.0156862745096,0.0196078431372549,32.05424836601307,124.56209150326798,1.0973856209150326,0 days 01:16:09.442281045
10,2023,,,21.473509933774835,56.18543046357616,1001.2258278145694,0.0,30.94105960264901,205.39735099337747,3.023841059602649,0 days 01:15:12.524052980
11,2023,,,28.808536585365857,32.80487804878049,988.4018292682924,0.0,48.579268292682926,174.53658536585365,1.4408536585365852,0 days 01:22:21.720207317
12,2023,,,17.873333333333335,61.92666666666667,966.6273333333332,0.0733333333333333,28.24066666666667,130.04666666666665,1.594666666666667,0 days 01:14:53.704833333
13,2023,,,16.791866028708135,70.77511961722487,1007.8244019138756,0.2296650717703349,24.94114832535885,173.23923444976077,2.8215311004784693,0 days 01:44:46.741765550
14,2023,,,29.330128205128204,42.32051282051282,1000.5615384615384,0.0,42.928205128205136,179.26923076923077,1.13974358974359,0 days 01:18:08.933269230
15,2023,,,29.844318181818185,72.0284090909091,1008.9784090909092,0.0,36.42215909090909,169.2840909090909,1.4159090909090908,0 days 01:27:53.819590909
16,2023,,,27.28860759493671,42.31645569620253,1012.9335443037972,0.0,42.070253164556966,121.50632911392404,1.8297468354430384,0 days 01:18:52.275234177
17,2023,,,31.46289308176101,73.15723270440252,1009.7748427672954,0.0,36.93207547169812,203.58490566037736,0.889937106918239,0 days 01:19:21.164861635
18,2023,,,29.96011904761904,41.910714285714285,993.7309523809524,0.0,40.62857142857143,107.89285714285714,3.314285714285714,0 days 01:24:15.312333333
19,2023,,,25.547368421052628,23.55263157894737,779.5205263157894,0.0,45.63947368421053,247.68421052631575,1.4900000000000002,0 days 01:35:23.203068421
20,2023,,,20.460109289617485,58.17486338797814,927.9005464480872,0.0054644808743169,46.77595628415301,184.1584699453552,1.3092896174863389,0 days 01:31:57.858950819
21,2023,,,18.05,47.361111111111114,939.7814814814813,0.0,17.99444444444444,220.33333333333337,2.3009259259259256,0 days 00:53:36.743175925
22,2023,,,26.962820512820517,51.0,1014.9275641025638,0.0,33.46089743589744,284.93589743589746,1.794871794871795,0 days 01:17:36.322762820
