Constructor,Race ID,Year,Constructor ID,Status,Status_value,StatusComponent,Round,Mean,StdDev,PitStopComponent,ConstructorConfidence
Williams,6,2022,williams,+2 Laps +2 Laps,1.6,-0.059882803531030954,6,22.608,0.3498,-0.082,0.005
Williams,7,2018,williams,+2 Laps Collision,1.4,-0.5167664156566775,7,23.531,0.0,-0.103,0.053
Williams,7,2019,williams,+2 Laps +3 Laps,1.6,-0.059882803531030954,7,26.15,0.2464,-0.074,0.004
Williams,7,2020,williams,Finished Debris,1.0,-1.4305336399079696,7,23.388,0.0233,0.36,-0.515
Williams,7,2021,williams,+1 Lap +1 Lap,1.6,-0.059882803531030954,7,30.085,0.0,-0.106,0.006
Williams,7,2022,williams,+1 Lap Mechanical,0.9,-1.6589754459707924,7,29.133,2.6232,-0.111,0.184
Williams,8,2018,williams,+1 Lap Puncture,0.8,-1.8874172520336154,8,26.425,0.0,-0.105,0.198
Williams,8,2019,williams,+2 Laps +2 Laps,1.6,-0.059882803531030954,8,32.514,1.9601,-0.11,0.007
Williams,8,2020,williams,Finished Finished,2.0,0.853884420720261,8,25.933,0.3479,-0.086,-0.073
Williams,8,2021,williams,+3 Laps Engine,0.8,-1.8874172520336154,8,31.276,4.0826,-0.112,0.211
Williams,8,2022,williams,+1 Lap +1 Lap,1.6,-0.059882803531030954,8,23.051,2.3023,-0.109,0.007
Williams,9,2018,williams,+2 Laps +2 Laps,1.6,-0.059882803531030954,9,23.103,0.6908,-0.098,0.006
Williams,9,2019,williams,+2 Laps +3 Laps,1.6,-0.059882803531030954,9,22.175,0.0,-0.103,0.006
Williams,9,2020,williams,Finished Collision,1.6,-0.059882803531030954,9,20.855,3.9209,-0.111,0.007
Williams,9,2021,williams,+1 Lap +1 Lap,1.6,-0.059882803531030954,9,21.386,0.0082,1.359,-0.081
Williams,9,2022,williams,Finished Finished,2.0,0.853884420720261,9,25.254,1.6502,-0.108,-0.092
Williams,10,2018,williams,Finished Finished,2.0,0.853884420720261,10,27.999,0.0,-0.105,-0.09
Williams,10,2019,williams,+1 Lap +1 Lap,1.6,-0.059882803531030954,10,29.687,0.1563,-0.059,0.004
Williams,10,2020,williams,+1 Lap +1 Lap,1.6,-0.059882803531030954,10,29.86,0.1699,-0.063,0.004
Williams,10,2021,williams,+1 Lap +1 Lap,1.6,-0.059882803531030954,10,30.894,4.4402,-0.112,0.007
Williams,10,2022,williams,Finished Collision,1.6,-0.059882803531030954,10,39.535,15.2104,-0.114,0.007
Williams,11,2018,williams,Engine Engine,0.0,-3.7149517005362,11,21.837,0.0177,0.554,-2.058
Williams,11,2019,williams,Finished Finished,2.0,0.853884420720261,11,20.78,1.0717,-0.103,-0.088
Williams,11,2020,williams,Finished Collision,1.6,-0.059882803531030954,11,23.464,0.2043,-0.06,0.004
Williams,11,2021,williams,Finished Finished,2.0,0.853884420720261,11,29.121,7.221,-0.113,-0.096
Williams,11,2022,williams,+1 Lap Undertray,1.1,-1.2020918338451463,11,24.742,4.5199,-0.112,0.135
Williams,12,2018,williams,+2 Laps +2 Laps,1.6,-0.059882803531030954,12,21.4,0.0,-0.102,0.006
Williams,12,2019,williams,+2 Laps +3 Laps,1.6,-0.059882803531030954,12,21.876,0.0615,0.078,-0.005
Williams,12,2020,williams,+1 Lap +2 Laps,1.6,-0.059882803531030954,12,30.272,0.1391,-0.053,0.003
Williams,12,2022,williams,Finished Collision damage,1.0,-1.4305336399079696,12,37.964,0.1472,-0.068,0.097
Williams,13,2018,williams,+1 Lap +1 Lap,1.6,-0.059882803531030954,13,21.191,2.0213,-0.108,0.006
Williams,13,2019,williams,+1 Lap +1 Lap,1.6,-0.059882803531030954,13,23.015,0.2918,-0.076,0.005
Williams,13,2020,williams,Finished Accident,1.6,-0.059882803531030954,13,30.365,0.4419,-0.095,0.006
Williams,13,2021,williams,+2 Laps Gearbox,0.8,-1.8874172520336154,13,20.911,1.8294,-0.108,0.204
Williams,13,2022,williams,+1 Lap +1 Lap,1.6,-0.059882803531030954,13,22.599,1.0356,-0.103,0.006
Williams,14,2018,williams,+1 Lap +1 Lap,1.6,-0.059882803531030954,14,25.842,0.0,-0.104,0.006
Williams,14,2019,williams,+1 Lap +2 Laps,1.6,-0.059882803531030954,14,25.317,1.5984,-0.108,0.006
Williams,14,2020,williams,+1 Lap Collision damage,0.8,-1.8874172520336154,14,23.571,0.0099,0.993,-1.874
Williams,14,2021,williams,Finished Finished,2.0,0.853884420720261,14,24.29,0.0,-0.104,-0.089
Williams,14,2022,williams,Finished +1 Lap,1.8,0.39700080859461506,14,25.752,3.2451,-0.111,-0.044
Williams,15,2018,williams,+1 Lap +2 Laps,1.6,-0.059882803531030954,15,30.508,1.2533,-0.108,0.006
Williams,15,2019,williams,Finished Collision,1.6,-0.059882803531030954,15,34.542,1.0868,-0.107,0.006
Williams,15,2020,williams,+1 Lap +1 Lap,1.6,-0.059882803531030954,15,19.341,0.4553,-0.085,0.005
Williams,15,2021,williams,Finished Accident,1.6,-0.059882803531030954,15,31.567,1.7305,-0.11,0.007
Williams,15,2022,williams,Finished +1 Lap,1.8,0.39700080859461506,15,19.892,0.1199,-0.006,-0.002
Williams,16,2018,williams,+1 Lap +2 Laps,1.6,-0.059882803531030954,16,29.589,0.0,-0.106,0.006
Williams,16,2019,williams,Brakes Brakes,0.0,-3.7149517005362,16,30.066,0.0725,0.004,-0.015
Williams,16,2020,williams,Finished Engine,1.0,-1.4305336399079696,16,24.61,0.0833,0.012,-0.017
Williams,16,2021,williams,+1 Lap +1 Lap,1.6,-0.059882803531030954,16,25.82,0.0,-0.104,0.006
Williams,16,2022,williams,Finished +1 Lap,1.8,0.39700080859461506,16,24.948,0.9575,-0.104,-0.041
Williams,17,2018,williams,+1 Lap +1 Lap,1.6,-0.059882803531030954,17,25.192,2.1779,-0.11,0.007
Williams,17,2019,williams,+2 Laps +2 Laps,1.6,-0.059882803531030954,17,23.808,0.4498,-0.09,0.005
Williams,17,2020,williams,+1 Lap +1 Lap,1.6,-0.059882803531030954,17,21.926,0.2723,-0.071,0.004
Williams,17,2021,williams,+1 Lap +1 Lap,1.6,-0.059882803531030954,17,25.562,2.7144,-0.111,0.007
Williams,17,2022,williams,Collision damage Collision damage,0.0,-3.7149517005362,17,30.565,1.2244,-0.107,0.397
Williams,18,2018,williams,+1 Lap +2 Laps,1.6,-0.059882803531030954,18,25.843,5.8427,-0.113,0.007
Williams,18,2019,williams,+2 Laps +2 Laps,1.6,-0.059882803531030954,18,22.841,0.3147,-0.078,0.005
Williams,18,2021,williams,+2 Laps +2 Laps,1.6,-0.059882803531030954,18,23.042,0.6157,-0.096,0.006
Williams,18,2022,williams,Finished Hydraulics,1.0,-1.4305336399079696,18,14.328,11.7168,-0.113,0.162
Williams,19,2018,williams,+2 Laps +2 Laps,1.6,-0.059882803531030954,19,23.322,0.3818,-0.085,0.005
Williams,19,2019,williams,+2 Laps Oil leak,1.0,-1.4305336399079696,19,24.691,1.3185,-0.106,0.152
Williams,19,2021,williams,+1 Lap +1 Lap,1.6,-0.059882803531030954,19,19.615,0.6036,-0.093,0.006
Williams,19,2022,williams,Finished Finished,2.0,0.853884420720261,19,26.579,0.3023,-0.082,-0.07
Williams,20,2018,williams,+2 Laps +2 Laps,1.6,-0.059882803531030954,20,23.859,0.1149,-0.02,0.001
Williams,20,2019,williams,Finished +1 Lap,1.8,0.39700080859461506,20,23.597,0.7647,-0.1,-0.04
Williams,20,2021,williams,+2 Laps Puncture,0.8,-1.8874172520336154,20,27.781,2.5131,-0.111,0.21
Williams,20,2022,williams,+1 Lap +2 Laps,1.6,-0.059882803531030954,20,23.379,0.1723,-0.05,0.003
Williams,21,2018,williams,+1 Lap +1 Lap,1.6,-0.059882803531030954,21,22.472,0.0,-0.103,0.006
Williams,21,2019,williams,+1 Lap +2 Laps,1.6,-0.059882803531030954,21,22.714,0.999,-0.103,0.006
Williams,21,2021,williams,Finished Collision,1.6,-0.059882803531030954,21,19.976,4.7414,-0.112,0.007
Williams,21,2022,williams,Finished Finished,2.0,0.853884420720261,21,24.578,1.1831,-0.105,-0.09
Williams,22,2021,williams,Accident Gearbox,0.6,-2.3443008641592615,22,21.241,0.0,-0.102,0.239
Williams,22,2022,williams,+1 Lap Collision damage,0.8,-1.8874172520336154,22,23.87,1.6255,-0.108,0.204
