Constructor,Race ID,Year,status_value,StatusComponent,Round,Mean,StdDev,intermediate,PitStopComponent,ConstructorConfidance
Renault,6,2020,2.0,1.0,6,22.122,0.06222539674441681,1.3765502267799887,0.654,1.308
Renault,6,2021,2.0,1.0,6,20.064,0.0,20.064,0.045,0.09
Renault,6,2022,2.0,1.0,6,22.104,0.3351686142824224,7.4085670500986645,0.122,0.244
Renault,7,2018,-0.4,0.4,7,24.4685,0.0,24.4685,0.037,-0.0148
Renault,7,2019,-0.4,0.4,7,24.3785,0.0,24.3785,0.037,-0.0148
Renault,7,2021,-0.4,0.4,7,30.534,0.0,30.534,0.029,-0.011600000000000001
Renault,7,2022,-0.4,0.4,7,24.666,0.0,24.666,0.037,-0.0148
Renault,8,2018,2.0,1.0,8,25.2195,0.0,25.2195,0.036,0.072
Renault,8,2019,2.0,1.0,8,30.401999999999997,0.0,30.401999999999997,0.03,0.06
Renault,8,2020,2.0,1.0,8,773.3834999999999,1059.2254521207938,819187.4874502618,0.0,0.0
Renault,8,2021,2.0,1.0,8,21.226,0.0,21.226,0.042,0.084
Renault,9,2018,-1.2,0.2,9,24.796,2.176474672492194,53.967865979116446,0.017,-0.0204
Renault,9,2019,-1.2,0.2,9,21.6255,0.0,21.6255,0.042,-0.0504
Renault,9,2021,-1.2,0.2,9,21.431,0.0,21.431,0.042,-0.0504
Renault,9,2022,-1.2,0.2,9,24.548,0.4709331162702396,11.560466138201841,0.078,-0.0936
Renault,10,2018,0.6,0.65,10,28.6475,0.3521391770309015,10.087907073992751,0.089,0.053399999999999996
Renault,10,2019,0.6,0.65,10,28.452999999999996,0.0,28.452999999999996,0.032,0.0192
Renault,10,2021,0.6,0.65,10,2059.122,0.0,2059.122,0.0,0.0
Renault,10,2022,0.6,0.65,10,1530.163,2123.5675289102533,3249404.4607399,0.0,0.0
Renault,11,2018,2.0,1.0,11,20.03325,0.5978587834932249,11.977054474415645,0.075,0.15
Renault,11,2019,2.0,1.0,11,22.244,0.7120565286548544,15.83898542339858,0.057,0.114
Renault,11,2020,2.0,1.0,11,22.6325,0.05374011537017605,1.2162731611155093,0.74,1.48
Renault,11,2021,2.0,1.0,11,747.6565,996.8374208167048,745291.9771168447,0.0,0.0
Renault,11,2022,2.0,1.0,11,21.212,0.0,21.212,0.042,0.084
Renault,12,2018,-0.4,0.4,12,22.111,0.24183051916579834,5.347114609274967,0.168,-0.06720000000000001
Renault,12,2019,-0.4,0.4,12,21.783,0.0,21.783,0.041,-0.0164
Renault,12,2020,-0.4,0.4,12,27.299,0.0,27.299,0.033,-0.013200000000000002
Renault,12,2022,-0.4,0.4,12,41.875,0.5897270555095828,24.69482044946378,0.036,-0.0144
Renault,13,2018,-0.6000000000000001,0.35,13,21.183,3.7816070657856558,80.10578247453755,0.011,-0.006600000000000001
Renault,13,2019,-0.6000000000000001,0.35,13,41.26425,0.16793786053180554,6.929829861449556,0.13,-0.07800000000000001
Renault,13,2020,-0.6000000000000001,0.35,13,30.282,0.4695189027078686,14.217971411799677,0.063,-0.03780000000000001
Renault,13,2021,-0.6000000000000001,0.35,13,20.327,0.0,20.327,0.044,-0.026400000000000003
Renault,13,2022,-0.6000000000000001,0.35,13,22.82,0.0,22.82,0.039,-0.023400000000000004
Renault,14,2018,0.8,0.7,14,25.3095,0.27506453788156715,6.961745921513524,0.129,0.10320000000000001
Renault,14,2019,0.8,0.7,14,25.551,0.0,25.551,0.035,0.028000000000000004
Renault,14,2020,0.8,0.7,14,23.7235,0.2637508293825842,6.257092800857737,0.144,0.1152
Renault,14,2021,0.8,0.7,14,24.283,0.0,24.283,0.037,0.0296
Renault,14,2022,0.8,0.7,14,22.6465,0.1463711037056158,3.3147932000692277,0.272,0.21760000000000002
Renault,15,2018,-0.4,0.4,15,30.7125,0.0,30.7125,0.029,-0.011600000000000001
Renault,15,2019,-0.4,0.4,15,29.990250000000003,0.14531044353383535,4.357896529190606,0.207,-0.0828
Renault,15,2020,-0.4,0.4,15,1157.291,0.0,1157.291,0.001,-0.0004
Renault,15,2021,-0.4,0.4,15,30.696000000000005,0.0268700576850877,0.8248032907014522,1.092,-0.4368000000000001
Renault,15,2022,-0.4,0.4,15,29.704999999999995,0.0,29.704999999999995,0.03,-0.012
Renault,16,2018,-0.4,0.4,16,30.323,0.0,30.323,0.03,-0.012
Renault,16,2019,-0.4,0.4,16,31.064000000000004,1.5832120830766818,49.18090014869405,0.018,-0.0072
Renault,16,2020,-0.4,0.4,16,24.5075,0.48861078579990613,11.9746288329912,0.075,-0.03
Renault,16,2021,-0.4,0.4,16,28.353,0.0,28.353,0.032,-0.0128
Renault,16,2022,-0.4,0.4,16,24.1265,0.5635641046056763,13.59682936976885,0.066,-0.026400000000000003
Renault,17,2018,-1.2,0.2,17,23.516,0.0,23.516,0.038,-0.045599999999999995
Renault,17,2019,-1.2,0.2,17,23.804,0.0,23.804,0.038,-0.045599999999999995
Renault,17,2020,-1.2,0.2,17,22.14,0.0,22.14,0.041,-0.0492
Renault,17,2021,-1.2,0.2,17,25.14,2.440932608655961,61.36504578161086,0.015,-0.018
Renault,17,2022,-1.2,0.2,17,30.603,0.0,30.603,0.029,-0.0348
Renault,18,2018,2.0,1.0,18,27.0,0.0,27.0,0.033,0.066
Renault,18,2019,2.0,1.0,18,22.347,0.021920310216784,0.48985317241447207,1.838,3.676
Renault,18,2021,2.0,1.0,18,22.031,0.0,22.031,0.041,0.082
Renault,19,2018,-1.2,0.2,19,22.848499999999998,0.0,22.848499999999998,0.039,-0.0468
Renault,19,2019,-1.2,0.2,19,24.37425,0.19834345212282656,4.834472887904806,0.186,-0.22319999999999998
Renault,19,2021,-1.2,0.2,19,18.46,0.0,18.46,0.049,-0.0588
Renault,20,2018,-1.1,0.22499999999999998,20,23.8545,0.1195010460205281,2.850637702296688,0.316,-0.3476
Renault,20,2019,-1.1,0.22499999999999998,20,23.119999999999997,0.0890954544295052,2.05988690641016,0.437,-0.4807
Renault,20,2021,-1.1,0.22499999999999998,20,25.639,0.0,25.639,0.035,-0.038500000000000006
Renault,20,2022,-1.1,0.22499999999999998,20,23.469,0.0,23.469,0.038,-0.041800000000000004
Renault,21,2018,0.6,0.65,21,21.964,0.0,21.964,0.041,0.0246
Renault,21,2019,0.6,0.65,21,21.6375,0.163341666454093,3.5343053079004374,0.255,0.153
Renault,21,2021,0.6,0.65,21,1004.618,0.0,1004.618,0.001,0.0006
Renault,21,2022,0.6,0.65,21,24.3445,1.2183449839844207,29.65999946260873,0.03,0.018
Sauber,1,2018,0.09999999999999998,0.525,1,22.539,0.4200214280248063,9.46686296625111,0.095,0.009499999999999998
Sauber,1,2019,0.09999999999999998,0.525,1,22.306,0.0,22.306,0.04,0.003999999999999999
Sauber,1,2020,0.09999999999999998,0.525,1,22.364,0.5543717164502525,12.397969066693447,0.073,0.007299999999999998
Sauber,1,2021,0.09999999999999998,0.525,1,24.5505,0.5296229791087258,13.002508948608773,0.069,0.006899999999999999
Sauber,1,2022,0.09999999999999998,0.525,1,24.7695,0.3429467888754751,8.49462048705108,0.106,0.010599999999999997
Sauber,2,2018,-0.4,0.4,2,25.2725,0.1499066376115479,3.7885154990378447,0.238,-0.0952
Sauber,2,2019,-0.4,0.4,2,24.518,0.0,24.518,0.037,-0.0148
Sauber,2,2020,-0.4,0.4,2,39.715,0.0,39.715,0.023,-0.0092
Sauber,2,2021,-0.4,0.4,2,31.002,0.0,31.002,0.029,-0.011600000000000001
Sauber,2,2022,-0.4,0.4,2,21.038,0.0,21.038,0.043,-0.0172
Sauber,3,2018,2.0,1.0,3,23.0885,0.0,23.0885,0.039,0.078
Sauber,3,2019,2.0,1.0,3,22.921,0.0,22.921,0.039,0.078
Sauber,3,2020,2.0,1.0,3,22.415,0.2107178207935924,4.723239953088373,0.191,0.382
Sauber,3,2021,2.0,1.0,3,21.955,0.8937829714197969,19.623005137521638,0.046,0.092
Sauber,3,2022,2.0,1.0,3,17.973,0.0,17.973,0.05,0.1
Sauber,4,2018,2.0,1.0,4,27.548000000000002,4.721832827409288,130.07705072947107,0.007,0.014
Sauber,4,2019,2.0,1.0,4,20.1195,0.3712310601229402,7.468983314143495,0.121,0.242
Sauber,4,2020,2.0,1.0,4,29.52,0.0,29.52,0.031,0.062
Sauber,4,2021,2.0,1.0,4,21.613,0.0,21.613,0.042,0.084
Sauber,4,2022,2.0,1.0,4,32.79866666666667,3.373143538797799,110.63461054784942,0.008,0.016
Sauber,5,2018,-0.4,0.4,5,22.047500000000003,0.0,22.047500000000003,0.041,-0.0164
Sauber,5,2019,-0.4,0.4,5,23.646,0.0,23.646,0.038,-0.0152
Sauber,5,2020,-0.4,0.4,5,29.419,0.0,29.419,0.031,-0.012400000000000001
Sauber,5,2022,-0.4,0.4,5,19.697,0.0,19.697,0.046,-0.0184
Sauber,6,2018,0.6,0.65,6,24.0805,0.0,24.0805,0.037,0.022199999999999998
Sauber,6,2019,0.6,0.65,6,25.8345,0.183140656327316,4.731347285888044,0.19,0.11399999999999999
Sauber,6,2020,0.6,0.65,6,22.274,0.0,22.274,0.04,0.024
Sauber,6,2021,0.6,0.65,6,17.464,3.3545145699489796,58.58324244958897,0.015,0.009
Sauber,6,2022,0.6,0.65,6,21.794,0.0,21.794,0.041,0.0246
Sauber,7,2018,-0.4,0.4,7,23.5975,0.0,23.5975,0.038,-0.0152
Sauber,7,2019,-0.4,0.4,7,23.732,0.0,23.732,0.038,-0.0152
Sauber,7,2020,-0.4,0.4,7,27.889000000000003,3.944241625458563,110.00095469241387,0.008,-0.0032
Sauber,7,2021,-0.4,0.4,7,31.083,0.40305086527633105,12.528030045384197,0.072,-0.0288
Sauber,7,2022,-0.4,0.4,7,26.872000000000003,1.6433161594775352,44.15919183748033,0.02,-0.008
Sauber,8,2018,0.8,0.7,8,24.660500000000003,0.0,24.660500000000003,0.037,0.0296
Sauber,8,2019,0.8,0.7,8,30.202999999999996,0.0,30.202999999999996,0.03,0.024
Sauber,8,2020,0.8,0.7,8,24.344,0.0,24.344,0.037,0.0296
Sauber,8,2021,0.8,0.7,8,25.155,4.569324020027471,114.94134572379104,0.008,0.0064
Sauber,8,2022,0.8,0.7,8,23.212,0.0,23.212,0.039,0.031200000000000002
Sauber,9,2018,-0.4,0.4,9,21.441499999999998,0.0,21.441499999999998,0.042,-0.016800000000000002
Sauber,9,2019,-0.4,0.4,9,21.878,0.0,21.878,0.041,-0.0164
Sauber,9,2020,-0.4,0.4,9,492.61866666666674,817.7519252843942,402839.86309769796,0.0,-0.0
Sauber,9,2021,-0.4,0.4,9,21.143,0.0,21.143,0.043,-0.0172
Sauber,9,2022,-0.4,0.4,9,26.199,0.0,26.199,0.034,-0.013600000000000001
Sauber,10,2018,-1.2000000000000002,0.19999999999999996,10,28.036,0.0,28.036,0.032,-0.038400000000000004
Sauber,10,2019,-1.2000000000000002,0.19999999999999996,10,28.452999999999996,0.1484924240491756,4.225054941471193,0.213,-0.25560000000000005
Sauber,10,2020,-1.2000000000000002,0.19999999999999996,10,30.261000000000003,0.0,30.261000000000003,0.03,-0.036000000000000004
Sauber,10,2021,-1.2000000000000002,0.19999999999999996,10,2047.7310000000002,0.0,2047.7310000000002,0.0,-0.0
Sauber,10,2022,-1.2000000000000002,0.19999999999999996,10,3036.36,0.0,3036.36,0.0,-0.0
Sauber,11,2018,0.8,0.7,11,19.606666666666666,0.49819231561048116,9.7678906680695,0.092,0.0736
Sauber,11,2019,0.8,0.7,11,21.2315,1.231072906045779,26.13752440471096,0.034,0.027200000000000002
Sauber,11,2020,0.8,0.7,11,22.8355,0.389615836433789,8.897072432883789,0.101,0.08080000000000001
Sauber,11,2022,0.8,0.7,11,21.532,0.0,21.532,0.042,0.033600000000000005
Sauber,12,2018,-1.2,0.2,12,22.64,0.0,22.64,0.04,-0.048
Sauber,12,2019,-1.2,0.2,12,21.575,0.0,21.575,0.042,-0.0504
Sauber,12,2020,-1.2,0.2,12,26.940000000000005,0.0,26.940000000000005,0.033,-0.0396
Sauber,13,2018,-0.6000000000000001,0.35,13,19.711,0.0,19.711,0.046,-0.027600000000000003
Sauber,13,2019,-0.6000000000000001,0.35,13,22.449,0.0,22.449,0.04,-0.024000000000000004
Sauber,13,2020,-0.6000000000000001,0.35,13,30.243000000000002,0.0,30.243000000000002,0.03,-0.018000000000000002
Sauber,13,2021,-0.6000000000000001,0.35,13,19.49,0.0,19.49,0.046,-0.027600000000000003
Sauber,13,2022,-0.6000000000000001,0.35,13,21.8735,0.1393000358937517,3.0469793351219776,0.296,-0.1776
Sauber,14,2018,-0.4,0.4,14,25.933749999999996,1.5616453262504908,40.49931947964866,0.022,-0.0088
Sauber,14,2019,-0.4,0.4,14,23.833,0.0,23.833,0.038,-0.0152
Sauber,14,2020,-0.4,0.4,14,23.981,0.41577878733768936,9.97079109914513,0.09,-0.036
Sauber,14,2021,-0.4,0.4,14,24.557,0.0,24.557,0.037,-0.0148
Sauber,14,2022,-0.4,0.4,14,23.6935,0.7134707422172267,16.90461903072386,0.053,-0.0212
Sauber,15,2018,-0.4,0.4,15,29.084999999999997,0.0,29.084999999999997,0.031,-0.012400000000000001
Sauber,15,2019,-0.4,0.4,15,29.168,0.0,29.168,0.031,-0.012400000000000001
Sauber,15,2020,-0.4,0.4,15,1154.255,0.0,1154.255,0.001,-0.0004
Sauber,15,2021,-0.4,0.4,15,31.849,0.0,31.849,0.028,-0.011200000000000002
Sauber,15,2022,-0.4,0.4,15,19.08,0.0,19.08,0.047,-0.0188
Sauber,16,2018,0.8,0.7,16,30.247750000000003,0.0335875721063612,1.0159484841801871,0.886,0.7088000000000001
Sauber,16,2019,0.8,0.7,16,29.4745,0.1039446968344226,3.063717966846189,0.294,0.2352
Sauber,16,2021,0.8,0.7,16,23.646,0.0,23.646,0.038,0.0304
Sauber,16,2022,0.8,0.7,16,23.718,0.1865020107130212,4.423454690091437,0.204,0.1632
Sauber,17,2018,-1.1,0.22499999999999998,17,28.01275,4.320068879659212,121.0170095086736,0.007,-0.007700000000000001
Sauber,17,2019,-1.1,0.22499999999999998,17,25.787333333333333,4.085775487387103,105.3612544184137,0.009,-0.0099
Sauber,17,2020,-1.1,0.22499999999999998,17,22.178,0.0,22.178,0.041,-0.04510000000000001
Sauber,17,2021,-1.1,0.22499999999999998,17,24.011,0.0,24.011,0.038,-0.041800000000000004
Sauber,17,2022,-1.1,0.22499999999999998,17,32.058,0.0,32.058,0.028,-0.030800000000000004
Sauber,18,2018,-0.2,0.45,18,29.375999999999998,0.0,29.375999999999998,0.031,-0.006200000000000001
Sauber,18,2019,-0.2,0.45,18,23.894,2.675692060009899,63.93298608187652,0.014,-0.0028000000000000004
Sauber,18,2021,-0.2,0.45,18,22.085,0.0,22.085,0.041,-0.0082
Sauber,18,2022,-0.2,0.45,18,207.936,257.43919425371115,53530.87629633968,0.0,-0.0
Sauber,19,2018,-0.4,0.4,19,26.997000000000003,0.0,26.997000000000003,0.033,-0.013200000000000002
Sauber,19,2019,-0.4,0.4,19,26.5005,3.7568583284441273,99.55862413293359,0.009,-0.0036
Sauber,19,2021,-0.4,0.4,19,17.857,0.1216223663640853,2.1718105961634713,0.415,-0.166
Sauber,19,2022,-0.4,0.4,19,24.0345,0.3952726906832821,9.500181484227344,0.095,-0.038000000000000006
Sauber,20,2018,0.6,0.65,20,23.485,0.0,23.485,0.038,0.022799999999999997
Sauber,20,2019,0.6,0.65,20,22.966,0.0,22.966,0.039,0.0234
Sauber,20,2021,0.6,0.65,20,25.799,0.0,25.799,0.035,0.021
Sauber,20,2022,0.6,0.65,20,22.193,0.0,22.193,0.041,0.0246
Sauber,21,2018,0.09999999999999998,0.525,21,21.828,0.0,21.828,0.041,0.0040999999999999995
Sauber,21,2019,0.09999999999999998,0.525,21,21.4855,0.2991061684419096,6.426445582058649,0.14,0.013999999999999999
Sauber,21,2021,0.09999999999999998,0.525,21,510.008,692.2250118696954,353040.2938536396,0.0,0.0
Sauber,21,2022,0.09999999999999998,0.525,21,25.45866666666667,4.002264025939983,101.89230574839739,0.009,0.0008999999999999998
Toro Rosso,1,2018,-1.2,0.2,1,22.2545,0.0586898628384823,1.3061135525390044,0.689,-0.8267999999999999
Toro Rosso,1,2019,-1.2,0.2,1,21.269,0.0,21.269,0.042,-0.0504
Toro Rosso,1,2020,-1.2,0.2,1,22.466,0.0,22.466,0.04,-0.048
Toro Rosso,1,2021,-1.2,0.2,1,31.327499999999997,9.914344179016584,310.59161726814204,0.003,-0.0036
Toro Rosso,1,2022,-1.2,0.2,1,25.225,0.9192388155425112,23.187799122059847,0.039,-0.0468
Toro Rosso,2,2018,0.8,0.7,2,30.771000000000004,0.04313351365237935,1.3272613485973652,0.678,0.5424000000000001
Toro Rosso,2,2019,0.8,0.7,2,27.557,0.0,27.557,0.033,0.026400000000000003
Toro Rosso,2,2020,0.8,0.7,2,22.115,0.23334523779156066,5.160429933760364,0.174,0.1392
Toro Rosso,2,2021,0.8,0.7,2,31.672500000000003,0.8548920984545368,27.07656998830132,0.033,0.026400000000000003
Toro Rosso,2,2022,0.8,0.7,2,22.82,0.0,22.82,0.039,0.031200000000000002
Toro Rosso,3,2018,1.0,0.75,3,26.460499999999996,4.100512224100789,108.50160370581891,0.008,0.008
Toro Rosso,3,2019,1.0,0.75,3,22.301,0.0,22.301,0.04,0.04
Toro Rosso,3,2020,1.0,0.75,3,22.74,0.0,22.74,0.04,0.04
Toro Rosso,3,2021,1.0,0.75,3,21.836,0.6830651506262044,14.915410629073799,0.06,0.06
Toro Rosso,3,2022,1.0,0.75,3,18.926,0.0,18.926,0.048,0.048
Toro Rosso,4,2018,2.0,1.0,4,21.060083333333335,0.3204179387465619,6.7480284914974895,0.133,0.266
Toro Rosso,4,2020,2.0,1.0,4,29.413999999999998,0.0,29.413999999999998,0.031,0.062
Toro Rosso,4,2021,2.0,1.0,4,27.053499999999996,1.3979501064058035,37.8194432036494,0.024,0.048
Toro Rosso,4,2022,2.0,1.0,4,30.405,0.0,30.405,0.03,0.06
Toro Rosso,5,2018,-0.6000000000000001,0.35,5,22.5515,0.1124299782086603,2.535464653572603,0.355,-0.21300000000000002
Toro Rosso,5,2019,-0.6000000000000001,0.35,5,22.563,0.0,22.563,0.04,-0.024000000000000004
Toro Rosso,5,2020,-0.6000000000000001,0.35,5,28.331000000000007,0.0353553390593291,1.0016521108898528,0.899,-0.5394000000000001
Toro Rosso,5,2021,-0.6000000000000001,0.35,5,24.428,0.0,24.428,0.037,-0.0222
Toro Rosso,5,2022,-0.6000000000000001,0.35,5,19.275,0.3790092347159867,7.305402999150643,0.123,-0.0738
Toro Rosso,6,2018,0.6,0.65,6,24.311,0.0,24.311,0.037,0.022199999999999998
Toro Rosso,6,2019,0.6,0.65,6,24.009500000000003,0.2142533546995257,5.144115919658263,0.175,0.105
Toro Rosso,6,2020,0.6,0.65,6,22.3175,0.10818733752154079,2.4144709051369864,0.373,0.2238
Toro Rosso,6,2021,0.6,0.65,6,17.6205,3.5857384873969815,63.182505017178514,0.014,0.0084
Toro Rosso,6,2022,0.6,0.65,6,24.9775,4.199507173466905,104.89319042526962,0.009,0.005399999999999999
Toro Rosso,7,2018,-0.6000000000000001,0.35,7,24.107,0.0,24.107,0.037,-0.0222
Toro Rosso,7,2019,-0.6000000000000001,0.35,7,23.485,0.0,23.485,0.038,-0.022800000000000004
Toro Rosso,7,2020,-0.6000000000000001,0.35,7,22.681,0.0,22.681,0.04,-0.024000000000000004
Toro Rosso,7,2021,-0.6000000000000001,0.35,7,30.781,0.0,30.781,0.029,-0.017400000000000002
Toro Rosso,7,2022,-0.6000000000000001,0.35,7,32.128,4.748929142448853,152.57359548859677,0.006,-0.0036000000000000008
Toro Rosso,8,2018,-0.6000000000000001,0.35,8,24.297,0.0,24.297,0.037,-0.0222
Toro Rosso,8,2019,-0.6000000000000001,0.35,8,30.228,0.0,30.228,0.03,-0.018000000000000002
Toro Rosso,8,2020,-0.6000000000000001,0.35,8,771.9875,1057.6783024835577,816514.4285385255,0.0,-0.0
Toro Rosso,8,2022,-0.6000000000000001,0.35,8,22.698,0.0,22.698,0.04,-0.024000000000000004
Toro Rosso,9,2018,-1.2,0.2,9,22.011,0.0,22.011,0.041,-0.0492
Toro Rosso,9,2019,-1.2,0.2,9,22.239,0.0,22.239,0.04,-0.048
Toro Rosso,9,2021,-1.2,0.2,9,21.707,1.2119810229537415,26.30847206525687,0.034,-0.0408
Toro Rosso,9,2022,-1.2,0.2,9,23.585,0.039597979746446,0.9339183523199289,0.964,-1.1567999999999998
Toro Rosso,10,2018,0.0,0.5,10,29.220999999999997,0.7707463914933379,22.521980305826823,0.04,0.0
Toro Rosso,10,2019,0.0,0.5,10,27.905,0.0,27.905,0.032,0.0
Toro Rosso,10,2020,0.0,0.5,10,29.589499999999997,0.2552655480083454,7.553179932792935,0.119,0.0
Toro Rosso,10,2021,0.0,0.5,10,2067.244,0.0,2067.244,0.0,0.0
Toro Rosso,10,2022,0.0,0.5,10,1539.291,2134.980232358604,3286355.856847508,0.0,0.0
Toro Rosso,11,2018,0.8,0.7,11,19.484,0.103944696834422,2.0252584731218786,0.445,0.35600000000000004
Toro Rosso,11,2019,0.8,0.7,11,29.667,0.0,29.667,0.03,0.024
Toro Rosso,11,2020,0.8,0.7,11,22.771,0.20647518010647298,4.7016463262044965,0.192,0.15360000000000001
Toro Rosso,11,2021,0.8,0.7,11,748.727,1002.5190238035384,750613.0611353519,0.0,0.0
Toro Rosso,11,2022,0.8,0.7,11,25.167,3.4549237328774693,86.95006558532728,0.01,0.008
Toro Rosso,12,2018,0.8,0.7,12,21.7575,0.0,21.7575,0.041,0.0328
Toro Rosso,12,2019,0.8,0.7,12,22.104,0.0,22.104,0.041,0.0328
Toro Rosso,12,2020,0.8,0.7,12,27.204,0.0,27.204,0.033,0.026400000000000003
Toro Rosso,12,2022,0.8,0.7,12,35.969,0.0,35.969,0.025,0.020000000000000004
Toro Rosso,13,2018,0.8,0.7,13,19.814249999999998,0.9959599013012521,19.734198474358333,0.046,0.0368
Toro Rosso,13,2019,0.8,0.7,13,22.772,0.0,22.772,0.04,0.032
Toro Rosso,13,2021,0.8,0.7,13,19.163,0.0,19.163,0.047,0.0376
Toro Rosso,13,2022,0.8,0.7,13,21.675,0.0,21.675,0.042,0.033600000000000005
Toro Rosso,14,2018,-1.2,0.2,14,27.792,0.0,27.792,0.032,-0.0384
Toro Rosso,14,2019,-1.2,0.2,14,24.363,0.0,24.363,0.037,-0.044399999999999995
Toro Rosso,14,2020,-1.2,0.2,14,23.4785,0.2694076836320748,6.325288300155668,0.142,-0.17039999999999997
Toro Rosso,14,2022,-1.2,0.2,14,22.6995,0.2227386360737608,5.056055669556333,0.178,-0.21359999999999998
Toro Rosso,15,2018,-0.4,0.4,15,29.309500000000003,0.15839191898578675,4.6423879495139175,0.194,-0.0776
Toro Rosso,15,2019,-0.4,0.4,15,32.482,0.0,32.482,0.028,-0.011200000000000002
Toro Rosso,15,2020,-0.4,0.4,15,1160.469,0.0,1160.469,0.001,-0.0004
Toro Rosso,15,2021,-0.4,0.4,15,29.353999999999996,0.0,29.353999999999996,0.031,-0.012400000000000001
Toro Rosso,15,2022,-0.4,0.4,15,18.7445,0.0629325035256055,1.1796383123357124,0.763,-0.3052
Toro Rosso,16,2018,-2.0,0.0,16,29.418,0.0,29.418,0.031,-0.062
Toro Rosso,16,2019,-2.0,0.0,16,29.934999999999995,0.0,29.934999999999995,0.03,-0.06
Toro Rosso,16,2020,-2.0,0.0,16,24.827,0.353553390593275,8.777670028259239,0.103,-0.206
Toro Rosso,16,2021,-2.0,0.0,16,29.309999999999995,0.0,29.309999999999995,0.031,-0.062
Toro Rosso,16,2022,-2.0,0.0,16,25.376,0.0,25.376,0.035,-0.07
Toro Rosso,17,2018,-0.4,0.4,17,23.243000000000002,0.0,23.243000000000002,0.039,-0.015600000000000001
Toro Rosso,17,2019,-0.4,0.4,17,23.18,0.0,23.18,0.039,-0.015600000000000001
Toro Rosso,17,2020,-0.4,0.4,17,22.0,0.0,22.0,0.041,-0.0164
Toro Rosso,17,2021,-0.4,0.4,17,23.745,0.0,23.745,0.038,-0.0152
Toro Rosso,17,2022,-0.4,0.4,17,29.867,0.0,29.867,0.03,-0.012
Toro Rosso,18,2018,-0.4,0.4,18,23.930500000000002,0.12515790027001925,2.9950911324116958,0.301,-0.12040000000000001
Toro Rosso,18,2019,-0.4,0.4,18,22.6535,0.0502045814642471,1.1373094862003217,0.792,-0.3168
Toro Rosso,18,2021,-0.4,0.4,18,22.549,0.0,22.549,0.04,-0.016
Toro Rosso,18,2022,-0.4,0.4,18,225.16500000000002,259.9975065880441,58542.33857089695,0.0,-0.0
Toro Rosso,19,2018,-0.4,0.4,19,22.808249999999997,0.7010963735464615,15.990781361941078,0.056,-0.022400000000000003
Toro Rosso,19,2019,-0.4,0.4,19,24.195,0.0,24.195,0.037,-0.0148
Toro Rosso,19,2021,-0.4,0.4,19,19.439,0.0,19.439,0.046,-0.0184
Toro Rosso,19,2022,-0.4,0.4,19,26.294,3.710896387667,97.57430961731609,0.009,-0.0036
Toro Rosso,20,2018,-0.4,0.4,20,23.5895,0.0,23.5895,0.038,-0.0152
Toro Rosso,20,2019,-0.4,0.4,20,23.253,0.46810468914549375,10.884838336700167,0.083,-0.0332
Toro Rosso,20,2021,-0.4,0.4,20,25.8695,0.338704148188357,8.7621069615587,0.103,-0.0412
Toro Rosso,20,2022,-0.4,0.4,20,29.168,0.0,29.168,0.031,-0.012400000000000001
Toro Rosso,21,2018,-1.2,0.2,21,31.752499999999998,0.0,31.752499999999998,0.028,-0.0336
Toro Rosso,21,2021,-1.2,0.2,21,1001.775,0.0,1001.775,0.001,-0.0012
Toro Rosso,21,2022,-1.2,0.2,21,23.394,0.093338095116624,2.183551397158302,0.412,-0.49439999999999995
Williams,1,2018,0.0,0.5,1,23.4505,2.904087550333151,68.10230509908756,0.013,0.0
Williams,1,2019,0.0,0.5,1,22.471,0.0,22.471,0.04,0.0
Williams,1,2021,0.0,0.5,1,25.2045,0.4532554467405757,11.424076907372841,0.079,0.0
Williams,1,2022,0.0,0.5,1,25.738999999999997,0.0,25.738999999999997,0.035,0.0
Williams,2,2018,-0.4,0.4,2,26.898500000000002,3.172788127184038,85.34324143905985,0.011,-0.0044
Williams,2,2019,-0.4,0.4,2,30.469,5.471592272821504,166.7139449605984,0.005,-0.002
Williams,2,2020,-0.4,0.4,2,22.118,0.0,22.118,0.041,-0.0164
Williams,2,2021,-0.4,0.4,2,761.6139999999999,1033.049066188049,786784.6314957447,0.0,-0.0
Williams,2,2022,-0.4,0.4,2,22.339,0.0,22.339,0.04,-0.016
Williams,3,2018,2.0,1.0,3,22.94025,0.3510785168591216,8.053828946377465,0.112,0.224
Williams,3,2019,2.0,1.0,3,23.466,0.0,23.466,0.038,0.076
Williams,3,2020,2.0,1.0,3,23.081,0.0,23.081,0.039,0.078
Williams,3,2021,2.0,1.0,3,22.264,0.0,22.264,0.04,0.08
Williams,3,2022,2.0,1.0,3,19.068,1.1661680839398754,22.236493024565544,0.04,0.08
Williams,4,2018,0.6,0.65,4,19.737,0.0,19.737,0.046,0.0276
Williams,4,2019,0.6,0.65,4,23.099,0.0,23.099,0.039,0.0234
Williams,4,2020,0.6,0.65,4,28.716,0.0,28.716,0.031,0.0186
Williams,4,2021,0.6,0.65,4,21.594,0.2291025971044438,4.94724148187336,0.182,0.10919999999999999
Williams,4,2022,0.6,0.65,4,32.667,0.0,32.667,0.028,0.0168
Williams,5,2018,-0.4,0.4,5,22.000166666666665,0.5264124650246548,11.58116196595324,0.078,-0.031200000000000002
Williams,5,2019,-0.4,0.4,5,23.321,0.0,23.321,0.039,-0.015600000000000001
