Round,Driver Id,Driver First Name,Driver Last Name,Constructor Name,Position,Q1 Time,Q2 Time,Q3 Time
19,grosjean,Romain,Grosjean,Haas F1 Team,21,1:21.916,,
20,hamilton,Lewis,Hamilton,Mercedes,1,1:11.511,,
20,rosberg,Nico,Rosberg,Mercedes,2,1:11.815,,
20,raikkonen,Kimi,Räikkönen,Ferrari,3,1:12.100,,
20,max_verstappen,Max,Verstappen,Red Bull,4,1:11.957,,
20,vettel,Sebastian,Vettel,Ferrari,5,1:12.159,,
20,ricciardo,Daniel,Ricciardo,Red Bull,6,1:12.409,,
20,grosjean,Romain,Grosjean,Haas F1 Team,7,1:12.893,,
20,hulkenberg,Nico,Hülkenberg,Force India,8,1:12.428,,
20,perez,Sergio,Pérez,Force India,9,1:12.684,,
20,alonso,Fernando,Alonso,McLaren,10,1:12.700,,
20,bottas,Valtteri,Bottas,Williams,11,1:12.680,,
20,gutierrez,Esteban,Gutiérrez,Haas F1 Team,12,1:13.052,,
20,massa,Felipe,Massa,Williams,13,1:12.432,,
20,kvyat,Daniil,Kvyat,Toro Rosso,14,1:13.071,,
20,sainz,Carlos,Sainz,Toro Rosso,15,1:12.950,,
20,jolyon_palmer,Jolyon,Palmer,Renault,16,1:13.259,,
20,button,Jenson,Button,McLaren,17,1:13.276,,
20,kevin_magnussen,Kevin,Magnussen,Renault,18,1:13.410,,
20,wehrlein,Pascal,Wehrlein,Manor Marussia,19,1:13.427,,
20,ocon,Esteban,Ocon,Manor Marussia,20,1:13.432,,
20,ericsson,Marcus,Ericsson,Sauber,21,1:13.623,,
20,nasr,Felipe,Nasr,Sauber,22,1:13.681,,
21,hamilton,Lewis,Hamilton,Mercedes,1,1:39.487,,
21,rosberg,Nico,Rosberg,Mercedes,2,1:40.511,,
21,ricciardo,Daniel,Ricciardo,Red Bull,3,1:41.002,,
21,raikkonen,Kimi,Räikkönen,Ferrari,4,1:40.338,,
21,vettel,Sebastian,Vettel,Ferrari,5,1:40.341,,
21,max_verstappen,Max,Verstappen,Red Bull,6,1:40.424,,
21,hulkenberg,Nico,Hülkenberg,Force India,7,1:41.000,,
21,perez,Sergio,Pérez,Force India,8,1:40.864,,
21,alonso,Fernando,Alonso,McLaren,9,1:41.616,,
21,massa,Felipe,Massa,Williams,10,1:41.157,,
21,bottas,Valtteri,Bottas,Williams,11,1:41.192,,
21,button,Jenson,Button,McLaren,12,1:41.158,,
21,gutierrez,Esteban,Gutiérrez,Haas F1 Team,13,1:41.639,,
21,grosjean,Romain,Grosjean,Haas F1 Team,14,1:41.467,,
21,jolyon_palmer,Jolyon,Palmer,Renault,15,1:41.775,,
21,wehrlein,Pascal,Wehrlein,Manor Marussia,16,1:41.886,,
21,kvyat,Daniil,Kvyat,Toro Rosso,17,1:42.003,,
21,kevin_magnussen,Kevin,Magnussen,Renault,18,1:42.142,,
21,nasr,Felipe,Nasr,Sauber,19,1:42.247,,
21,ocon,Esteban,Ocon,Manor Marussia,20,1:42.286,,
21,sainz,Carlos,Sainz,Toro Rosso,21,1:42.393,,
21,ericsson,Marcus,Ericsson,Sauber,22,1:42.637,,
